Class,PK_CountLineCode,PK_CountLineCodeDecl,PK_CountLineCodeExe,PK_AvgLineCode,PK_AvgLineCodeDecl,PK_AvgLineCodeExe,PK_MaxLineCode,PK_MaxLineCodeDecl,PK_MaxLineCodeExe,PK_MinLineCode,PK_MinLineCodeDecl,PK_MinLineCodeExe,PK_SDLineCode,PK_SDLineCodeDecl,PK_SDLineCodeExe,PK_CountStmt,PK_CountStmtDecl,PK_CountStmtExe,PK_AvgStmt,PK_AvgStmtDecl,PK_AvgStmtExe,PK_MaxStmt,PK_MaxStmtDecl,PK_MaxStmtExe,PK_MinStmt,PK_MinStmtDecl,PK_MinStmtExe,PK_SDStmt,PK_SDStmtDecl,PK_SDStmtExe,PK_CountDeclClassMethod,PK_CountDeclClassVariable,PK_CountDeclInstanceMethod,PK_CountDeclInstanceVariable,PK_PKNOMNAMM,PK_CountDeclClass,PK_CountDeclFile,PK_SumCyclomatic,PK_SumCyclomaticModified,PK_SumCyclomaticStrict,PK_SumEssential,PK_MaxCyclomatic,PK_MaxCyclomaticModified,PK_MaxCyclomaticStrict,PK_MaxEssential,PK_AvgCyclomatic,PK_AvgCyclomaticModified,PK_AvgCyclomaticStrict,PK_AvgEssential,PK_MinCyclomatic,PK_MinCyclomaticModified,PK_MinCyclomaticStrict,PK_MinEssential,PK_SDCyclomatic,PK_SDCyclomaticModified,PK_SDCyclomaticStrict,PK_SDEssential,PK_MaxNesting,PK_MinNesting,PK_AvgNesting,PK_SDNesting,PK_CountDeclMethodDefault,PK_CountDeclMethodPrivate,PK_CountDeclMethodProtected,PK_CountDeclMethodPublic,PK_PKNOAMM,PK_PKNOI,PK_PKNOAC,CSLEX_NumberOfTokens,CSLEX_NumberOfUniqueTokens,CSLEX_NumberOfIdentifies,CSLEX_NumberOfUniqueIdentifiers,CSLEX_NumberOfKeywords,CSLEX_NumberOfUniqueKeywords,CSLEX_NumberOfAssignments,CSLEX_NumberOfOperatorsWithoutAssignments,CSLEX_NumberOfUniqueOperators,CSLEX_NumberOfSemicolons,CSLEX_NumberOfDots,CSLEX_NumberOfReturnAndPrintStatements,CSLEX_NumberOfConditionalJumpStatements,CSLEX_NumberOfUnConditionalJumpStatements,CSLEX_NumberOfExceptionStatements,CSLEX_NumberOfNewStatements,CSLEX_NumberOfSuperStatements,CSORD_CountLineCode,CSORD_CountLineCodeDecl,CSORD_CountLineCodeExe,CSORD_AvgLineCode,CSORD_AvgLineCodeDecl,CSORD_AvgLineCodeExe,CSORD_MaxLineCode,CSORD_MaxLineCodeDecl,CSORD_MaxLineCodeExe,CSORD_MinLineCode,CSORD_MinLineCodeDecl,CSORD_MinLineCodeExe,CSORD_SDLineCode,CSORD_SDLineCodeDecl,CSORD_SDLineCodeExe,CSORD_LogLineCode,CSORD_LogLineCodeDecl,CSORD_LogLineCodeExe,CSORD_CountLineCodeNAMM,CSORD_CountLineCodeDeclNAMM,CSORD_CountLineCodeExeNAMM,CSORD_AvgLineCodeNAMM,CSORD_AvgLineCodeDeclNAMM,CSORD_AvgLineCodeExeNAMM,CSORD_MaxLineCodeNAMM,CSORD_MaxLineCodeDeclNAMM,CSORD_MaxLineCodeExeNAMM,CSORD_MinLineCodeNAMM,CSORD_MinLineCodeDeclNAMM,CSORD_MinLineCodeExeNAMM,CSORD_SDLineCodeNAMM,CSORD_SDLineCodeDeclNAMM,CSORD_SDLineCodeExeNAMM,CSORD_LogStmt,CSORD_LogStmtDecl,CSORD_LogStmtExe,CSORD_CountStmt,CSORD_CountStmtDecl,CSORD_CountStmtExe,CSORD_AvgStmt,CSORD_AvgStmtDecl,CSORD_AvgStmtExe,CSORD_MaxStmt,CSORD_MaxStmtDecl,CSORD_MaxStmtExe,CSORD_MinStmt,CSORD_MinStmtDecl,CSORD_MinStmtExe,CSORD_SDStmt,CSORD_SDStmtDecl,CSORD_SDStmtExe,CSORD_CountStmtNAMM,CSORD_CountStmtDeclNAMM,CSORD_CountStmtExeNAMM,CSORD_AvgStmtNAMM,CSORD_AvgStmtDeclNAMM,CSORD_AvgStmtExeNAMM,CSORD_MaxStmtNAMM,CSORD_MaxStmtDeclNAMM,CSORD_MaxStmtExeNAMM,CSORD_MinStmtNAMM,CSORD_MinStmtDeclNAMM,CSORD_MinStmtExeNAMM,CSORD_SDStmtNAMM,CSORD_SDStmtDeclNAMM,CSORD_SDStmtExeNAMM,CSORD_CountDeclClassMethod,CSORD_CountDeclClassVariable,CSORD_CountDeclInstanceMethod,CSORD_CountDeclInstanceVariable,CSORD_CSNOMNAMM,CSORD_SumCSNOP,CSORD_MaxCSNOP,CSORD_MinCSNOP,CSORD_AvgCSNOP,CSORD_SDCSNOP,CSORD_SumCSNOPNAMM,CSORD_MaxCSNOPNAMM,CSORD_MinCSNOPNAMM,CSORD_AvgCSNOPNAMM,CSORD_SDCSNOPNAMM,CSORD_SumCyclomatic,CSORD_SumCyclomaticModified,CSORD_SumCyclomaticStrict,CSORD_SumEssential,CSORD_MaxCyclomatic,CSORD_MaxCyclomaticModified,CSORD_MaxCyclomaticStrict,CSORD_MaxEssential,CSORD_AvgCyclomatic,CSORD_AvgCyclomaticModified,CSORD_AvgCyclomaticStrict,CSORD_AvgEssential,CSORD_MinCyclomatic,CSORD_MinCyclomaticModified,CSORD_MinCyclomaticStrict,CSORD_MinEssential,CSORD_SDCyclomatic,CSORD_SDCyclomaticModified,CSORD_SDCyclomaticStrict,CSORD_SDEssential,CSORD_LogCyclomatic,CSORD_LogCyclomaticStrict,CSORD_LogCyclomaticModified,CSORD_LogEssential,CSORD_SumCyclomaticNAMM,CSORD_SumCyclomaticModifiedNAMM,CSORD_SumCyclomaticStrictNAMM,CSORD_SumEssentialNAMM,CSORD_MaxCyclomaticNAMM,CSORD_MaxCyclomaticModifiedNAMM,CSORD_MaxCyclomaticStrictNAMM,CSORD_MaxEssentialNAMM,CSORD_AvgCyclomaticNAMM,CSORD_AvgCyclomaticModifiedNAMM,CSORD_AvgCyclomaticStrictNAMM,CSORD_AvgEssentialNAMM,CSORD_MinCyclomaticNAMM,CSORD_MinCyclomaticModifiedNAMM,CSORD_MinCyclomaticStrictNAMM,CSORD_MinEssentialNAMM,CSORD_SDCyclomaticNAMM,CSORD_SDCyclomaticModifiedNAMM,CSORD_SDCyclomaticStrictNAMM,CSORD_SDEssentialNAMM,CSORD_MaxNesting,CSORD_MinNesting,CSORD_AvgNesting,CSORD_SDNesting,CSORD_PercentLackOfCohesion,CSORD_CountClassCoupled,CSORD_RFC,CSORD_FANIN,CSORD_FANOUT,CSORD_ATFD,CSORD_CFNAMM,CSORD_DAC,CSORD_NumberOfMethodCalls,CSORD_CountDeclMethodDefault,CSORD_CountDeclMethodPrivate,CSORD_CountDeclMethodProtected,CSORD_CountDeclMethodPublic,CSORD_CSNOAMM,CSORD_MaxInheritanceTree,CSORD_CountClassDerived,CSORD_CountClassBase,CSORD_NIM,CSORD_NMO,CSORD_NOII,CSORD_SumCountPath,CSORD_MinCountPath,CSORD_MaxCountPath,CSORD_AvgCountPath,CSORD_SDCountPath,CSORD_SumCountPathLog,CSORD_MinCountPathLog,CSORD_MaxCountPathLog,CSORD_AvgCountPathLog,CSORD_SDCountPathLog,CSORD_SumKnots,CSORD_MinKnots,CSORD_MaxKnots,CSORD_AvgKnots,CSORD_SDKnots,CSORD_NumberOfClassConstructors,CSORD_NumberOfDepends,CSORD_NumberOfDependsBy,CSORD_NumberOfMethods,Label_LineCoverage,Label_BranchCoverage,Tests,Label_Combine1
com.liferay.portal.service.ServiceContext,42089,28235,7956,5,82.86687306501548,24.628482972136226,971,642,223,0,0,0,123.78008660146752,83.75918739019394,33.36065320895782,15725,9763,5962,26.566563467492266,26.566563467492266,18.458204334365327,316,159,159,1,1,0,42.13364414098708,22.089693244428922,22.98903936968464,2468,110,5429,138,4410,324,323,5698,5698,5704,5550,15,15,16,3,1,1,1,1,0,0,0,0,21.529797311232304,21.529797311232304,21.58697320221359,21.273217885241007,3,0,0.35294117647058826,0.533011497626188,0,0,3,7894,3383,111,2,4484,402,824,266,367,24,58,58,8,194,175,61,17,0,9,11,0,442,156,193,4,1.3076923076923077,2.087912087912088,37,17,35,3,1,1,5.345767014454461,1.7332704759177322,4.466353705299535,2.6085260335771943,2.0791812460476247,2.281033367247728,136,36,88,9.714285714285714,2.571428571428572,6.2857142857142865,37,17,35,3,1,1,11.737781315226554,4.1354613788943215,10.088384915539338,2.431363764158988,2.0453229787866576,2.204119982655925,305,146,159,2.956043956043956,1.2087912087912087,1.7472527472527473,36,13,34,2,1,1,4.137504922906904,1.2797362667558454,3.590565802526488,92,29,63,6.571428571428571,2.071428571428572,4.5,36,13,34,2,1,1,9.484681527255905,3.058110661229664,8.415546837337939,0,0,91,35,13,52,2,0,0.5714285714285714,0.6314618856509292,7,2,0,0.5,0.823754471047914,109,109,113,97,5,5,9,3,1,1,1,1,1,1,1,1,0.6499328827525822,0.6499328827525822,0.9646574218617469,0.3571005892147675,2.041392685158225,2.0569048513364727,2.041392685158225,1.9912260756924949,23,23,27,14,5,5,9,1,1.6428571428571428,1.6428571428571428,1.9285714285714288,1.0,1,1,1,1,1.2309777099724348,1.2309777099724348,2.120117439950833,0.0,3,0,0.14285714285714285,0.4586513572463562,97,33,0,1255,199,6,0,13,0,0,0,0,91,77,1,0,3,12,1,549,109,1,5,1.1978021978021978,0.6499328827525822,2,0,1,0.02197802197802198,0.14661169301237728,15,0,3,0.16483516483516486,0.5191653543304491,1,20,1347,91,81.2,74.6,70.2,77.9
com.liferay.portal.service.ServiceContextFactory,42089,28235,7956,5,82.86687306501548,24.628482972136226,971,642,223,0,0,0,123.78008660146752,83.75918739019394,33.36065320895782,15725,9763,5962,26.566563467492266,26.566563467492266,18.458204334365327,316,159,159,1,1,0,42.13364414098708,22.089693244428922,22.98903936968464,2468,110,5429,138,4410,324,323,5698,5698,5704,5550,15,15,16,3,1,1,1,1,0,0,0,0,21.529797311232304,21.529797311232304,21.58697320221359,21.273217885241007,3,0,0.35294117647058826,0.533011497626188,0,0,3,7894,3383,111,2,3540,245,865,176,126,20,76,65,7,153,298,4,24,0,6,12,0,276,107,223,68,26.5,55.75,133,48,110,12,6,7,56.99725870601146,20.51219149676601,48.90488216937037,2.4409090820652177,2.0293837776852097,2.3502480183341627,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,2.2741578492636805,1.9030899869919435,2.0374264979406242,188,80,108,46.75,19.75,27.0,93,38,55,5,3,2,41.87108190625124,16.78354849249705,25.089838580588754,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,4,0,0,0,0,6,2,1,1.5,0.5,0,0,0,0.0,0.0,29,29,31,4,15,15,16,1,7,7,7,1,1,1,1,1,6.339361166552982,6.339361166552982,6.8328251843582235,0.0,1.4771212547196624,1.505149978319906,1.4771212547196624,0.6989700043360189,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,3,0,1.5,1.5,0,30,0,32,174,13,0,0,0,0,0,0,4,4,1,0,1,12,0,549,3074,1,2560,768.5,1055.1512924694732,6,0,3,1.5,1.5,6,0,4,1.5,1.6583123951777,0,19,15,4,4.9,7.4,5.6,6.15
com.liferay.portal.service.UserLocalServiceUtil,42089,28235,7956,5,82.86687306501548,24.628482972136226,971,642,223,0,0,0,123.78008660146752,83.75918739019394,33.36065320895782,15725,9763,5962,26.566563467492266,26.566563467492266,18.458204334365327,316,159,159,1,1,0,42.13364414098708,22.089693244428922,22.98903936968464,2468,110,5429,138,4410,324,323,5698,5698,5704,5550,15,15,16,3,1,1,1,1,0,0,0,0,21.529797311232304,21.529797311232304,21.58697320221359,21.273217885241007,3,0,0.35294117647058826,0.533011497626188,0,0,3,7894,3383,111,2,14067,475,4119,284,929,15,1,67,3,156,2289,115,1,0,147,0,0,971,595,221,6,3.831168831168831,1.4350649350649352,33,23,9,2,1,0,3.5897992695622563,2.4779683624417546,1.2163674079438798,2.9854264740830017,2.7715874808812555,2.34635297445064,696,431,164,6.891089108910892,4.2673267326732685,1.623762376237624,33,23,9,3,1,1,4.223697854524756,2.873198407918528,1.4061497543482913,2.492760389026837,2.1903316981702914,2.1958996524092336,312,156,156,2.012987012987013,1.0,1.0129870129870129,5,1,4,1,1,0,0.25449244080864186,0.0,0.25449244080864186,202,101,101,2.0,1.0,1.0,2,1,1,2,1,1,0.0,0.0,0.0,153,1,1,0,101,485,41,0,3.1493506493506493,4.989316466122684,398,41,0,3.940594059405941,5.946663566058326,155,155,155,154,2,2,2,1,1,1,1,1,1,1,1,1,0.08032023946008429,0.08032023946008429,0.08032023946008429,0.0,2.1931245983544616,2.1931245983544616,2.1931245983544616,2.1903316981702914,101,101,101,101,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,0.0,0.0,0.0,0.0,1,0,0.006493506493506494,0.0803202394600843,99,22,0,873,423,0,0,1,0,0,0,0,154,53,1,0,1,12,0,549,155,1,2,1.0064935064935066,0.08032023946008429,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,14,131,154,61.1,87.1,135.4,74.1
com.liferay.portal.service.UserLocalServiceWrapper,42089,28235,7956,5,82.86687306501548,24.628482972136226,971,642,223,0,0,0,123.78008660146752,83.75918739019394,33.36065320895782,15725,9763,5962,26.566563467492266,26.566563467492266,18.458204334365327,316,159,159,1,1,0,42.13364414098708,22.089693244428922,22.98903936968464,2468,110,5429,138,4410,324,323,5698,5698,5704,5550,15,15,16,3,1,1,1,1,0,0,0,0,21.529797311232304,21.529797311232304,21.58697320221359,21.273217885241007,3,0,0.35294117647058826,0.533011497626188,0,0,3,7894,3383,111,2,13382,466,4115,282,775,12,3,68,2,158,2274,116,0,0,147,0,0,949,581,211,6,3.662420382165605,1.3439490445859872,33,23,9,3,1,1,3.424335567680888,2.4819196908726227,0.9949770396875784,2.974971994298069,2.7604224834232123,2.3263358609287508,674,419,153,6.6078431372549025,4.107843137254903,1.5,33,23,9,3,1,1,4.039406049197832,2.8864350179155216,1.1943494414262914,2.4983105537896004,2.198657086954422,2.198657086954422,316,159,157,2.0,1.0,1.0,2,1,1,2,1,1,0.0,0.0,0.0,204,102,102,2.0,1.0,1.0,2,1,1,2,1,1,0.0,0.0,0.0,0,0,157,1,101,487,41,0,3.1019108280254777,4.953522472318876,399,41,0,3.9117647058823533,5.924530164504766,157,157,157,157,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,2.198657086954422,2.198657086954422,2.198657086954422,2.198657086954422,102,102,102,102,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,18,0,626,272,0,0,1,0,0,0,0,157,55,1,0,3,12,154,549,157,1,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,13,0,157,38.8,39.4,39.4,39.1
com.liferay.portal.service.base.CMISRepositoryLocalServiceBaseImpl,187089,108516,39813,3,858.4174757281552,386.53398058252435,2346,1249,556,66,17,38,192.2689237805957,103.6413273899105,44.37676631988108,117093,78037,39056,562.504854368932,562.504854368932,379.18446601941747,1356,809,547,37,14,23,110.72330852622872,66.53853161911024,44.30076980479448,0,5,38810,18756,990,103,103,38921,38921,38921,38814,5,5,5,3,1,1,1,1,14,14,14,9,44.53136335838282,44.53136335838282,44.53136335838282,44.849283114353454,3,1,1.019417475728155,0.19610689200703066,0,0,288,38522,37820,0,102,16650,1156,3385,756,1464,18,361,0,0,544,1195,180,0,0,4,2,0,1557,828,367,3,1.2837465564738293,1.0110192837465564,11,4,7,2,1,0,0.6099424891733327,0.4687892637240191,0.32336012583186474,3.077731179652392,2.6693168805661123,2.5658478186735176,15,6,7,5.0,2.0,2.333333333333333,11,4,7,2,1,0,4.242640687119285,1.4142135623730951,3.2998316455372216,2.8627275283179747,2.5634810853944106,2.5611013836490564,909,546,363,2.005509641873278,1.0055096418732783,1.0,6,3,3,1,1,0,0.2226127146097732,0.10482808589774352,0.128564869306645,8,5,3,2.6666666666666665,1.6666666666666667,1.0,6,3,3,1,1,0,2.3570226039551585,0.9428090415820634,1.4142135623730951,0,0,363,180,3,181,1,0,0.4986225895316804,0.4999981027368022,1,1,0,0.3333333333333333,0.4714045207910317,364,364,364,363,2,2,2,1,1,1,1,1,1,1,1,1,0.05241404294887176,0.05241404294887176,0.05241404294887176,0.0,2.562292864456474,2.562292864456474,2.562292864456474,2.5611013836490564,4,4,4,3,2,2,2,1,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1,1,1,1,0.4714045207910317,0.4714045207910317,0.4714045207910317,0.0,1,0,0.0027548209366391185,0.05241404294887175,99,187,179,362,364,2,179,179,1,0,0,1,362,360,2,1,3,13,2,549,364,1,2,1.002754820936639,0.05241404294887176,0,0,0,0.0,0.0,1,0,1,0.0027548209366391185,0.05241404294887175,0,186,1,363,98.4,99.5,361.0,98.95
com.liferay.portal.service.base.GroupLocalServiceBaseImpl,187089,108516,39813,3,858.4174757281552,386.53398058252435,2346,1249,556,66,17,38,192.2689237805957,103.6413273899105,44.37676631988108,117093,78037,39056,562.504854368932,562.504854368932,379.18446601941747,1356,809,547,37,14,23,110.72330852622872,66.53853161911024,44.30076980479448,0,5,38810,18756,990,103,103,38921,38921,38921,38814,5,5,5,3,1,1,1,1,14,14,14,9,44.53136335838282,44.53136335838282,44.53136335838282,44.849283114353454,3,1,1.019417475728155,0.19610689200703066,0,0,288,38522,37820,0,102,25219,1733,5195,1149,2194,22,530,8,3,811,1871,279,2,0,18,2,0,2346,1249,556,3,1.3186003683241252,1.0239410681399632,11,4,7,3,1,1,0.5815615165835512,0.4776441116404169,0.2868793360162304,3.2586372827240764,2.8555191556677997,2.745855195173729,67,26,28,4.466666666666667,1.7333333333333334,1.8666666666666667,11,4,7,3,1,1,1.8571184369578824,0.7717224601860151,1.4996295838935991,3.0390173219974117,2.737987326333431,2.7387805584843687,1356,809,547,2.012891344383057,1.0055248618784531,1.007366482504604,6,3,3,2,1,1,0.18661351809787705,0.09579968179476944,0.10485923274760044,37,18,19,2.466666666666667,1.2,1.2666666666666666,6,3,3,2,1,1,1.0241527663824812,0.5416025603090641,0.5734883511361751,0,0,543,262,15,283,4,0,0.5211786372007366,0.538578795629425,18,4,0,1.2,1.0456258094238746,544,544,544,543,2,2,2,1,1,1,1,1,1,1,1,1,0.04287457357945789,0.04287457357945789,0.04287457357945789,0.0,2.7363965022766426,2.7363965022766426,2.7363965022766426,2.73559889969818,16,16,16,15,2,2,2,1,1.0666666666666669,1.0666666666666669,1.0666666666666669,1.0,1,1,1,1,0.24944382578492946,0.24944382578492946,0.24944382578492946,0.0,1,0,0.001841620626151013,0.04287457357945789,99,281,266,564,567,3,266,261,2,0,0,3,540,528,2,1,3,13,18,549,544,1,2,1.0018416206261511,0.04287457357945789,0,0,0,0.0,0.0,1,0,1,0.001841620626151013,0.04287457357945789,0,277,1,543,0.1,0.2,1.0,0.15000000000000002
com.liferay.portal.service.base.GroupServiceBaseImpl,187089,108516,39813,3,858.4174757281552,386.53398058252435,2346,1249,556,66,17,38,192.2689237805957,103.6413273899105,44.37676631988108,117093,78037,39056,562.504854368932,562.504854368932,379.18446601941747,1356,809,547,37,14,23,110.72330852622872,66.53853161911024,44.30076980479448,0,5,38810,18756,990,103,103,38921,38921,38921,38814,5,5,5,3,1,1,1,1,14,14,14,9,44.53136335838282,44.53136335838282,44.53136335838282,44.849283114353454,3,1,1.019417475728155,0.19610689200703066,0,0,288,38522,37820,0,102,24266,1662,4966,1097,2118,18,523,3,3,789,1800,263,1,0,4,2,0,2271,1214,531,3,1.3111954459203037,1.0075901328273245,11,4,7,2,1,0,0.5747364652986602,0.4751189741525313,0.2684187991613965,3.2427898094786767,2.8401060944567584,2.7259116322950483,15,6,7,5.0,2.0,2.333333333333333,11,4,7,2,1,0,4.242640687119285,1.4142135623730951,3.2998316455372216,3.024074987307426,2.724275869600789,2.722633922533812,1318,791,527,2.0037950664136623,1.0037950664136623,1.0,6,3,3,1,1,0,0.1847733616998837,0.08703867128030145,0.1067014491044368,8,5,3,2.6666666666666665,1.6666666666666667,1.0,6,3,3,1,1,0,2.3570226039551585,0.9428090415820634,1.4142135623730951,0,0,527,261,3,262,1,0,0.4971537001897533,0.4999918985117561,1,1,0,0.3333333333333333,0.4714045207910317,528,528,528,527,2,2,2,1,1,1,1,1,1,1,1,1,0.043519335640150716,0.043519335640150716,0.043519335640150716,0.0,2.7234556720351857,2.7234556720351857,2.7234556720351857,2.722633922533812,4,4,4,3,2,2,2,1,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1,1,1,1,0.4714045207910317,0.4714045207910317,0.4714045207910317,0.0,1,0,0.00189753320683112,0.043519335640150716,99,269,260,525,529,2,260,260,1,0,0,3,524,524,2,1,3,18,2,549,528,1,2,1.0018975332068312,0.043519335640150716,0,0,0,0.0,0.0,1,0,1,0.00189753320683112,0.043519335640150716,0,267,1,527,95.3,96.6,286.5,95.95
com.liferay.portal.service.base.ImageLocalServiceBaseImpl,187089,108516,39813,3,858.4174757281552,386.53398058252435,2346,1249,556,66,17,38,192.2689237805957,103.6413273899105,44.37676631988108,117093,78037,39056,562.504854368932,562.504854368932,379.18446601941747,1356,809,547,37,14,23,110.72330852622872,66.53853161911024,44.30076980479448,0,5,38810,18756,990,103,103,38921,38921,38921,38814,5,5,5,3,1,1,1,1,14,14,14,9,44.53136335838282,44.53136335838282,44.53136335838282,44.849283114353454,3,1,1.019417475728155,0.19610689200703066,0,0,288,38522,37820,0,102,18022,1260,3697,830,1578,22,376,8,3,580,1298,202,2,0,18,2,0,1670,881,402,3,1.2904884318766068,1.0334190231362468,11,4,7,3,1,1,0.6136263479428435,0.4706687448162437,0.33847363682535303,3.1112625136590646,2.701567985055928,2.6053050461411096,66,25,28,4.4,1.6666666666666667,1.8666666666666667,11,4,7,3,1,1,1.8903262505010439,0.7888106377466154,1.4996295838935991,2.8954225460394083,2.5943925503754266,2.595496221825574,971,578,393,2.0179948586118246,1.0077120822622108,1.0102827763496145,6,3,3,2,1,1,0.22027113456876005,0.11311053984575835,0.1237676413080794,37,18,19,2.466666666666667,1.2,1.2666666666666666,6,3,3,2,1,1,1.0241527663824812,0.5416025603090641,0.5734883511361751,0,0,389,185,15,206,4,0,0.5295629820051414,0.5528845268388716,18,4,0,1.2,1.0456258094238746,390,390,390,389,2,2,2,1,1,1,1,1,1,1,1,1,0.050636801037512114,0.050636801037512114,0.050636801037512114,0.0,2.5921767573958667,2.5921767573958667,2.5921767573958667,2.591064607026499,16,16,16,15,2,2,2,1,1.0666666666666669,1.0666666666666669,1.0666666666666669,1.0,1,1,1,1,0.24944382578492946,0.24944382578492946,0.24944382578492946,0.0,1,0,0.002570694087403599,0.050636801037512114,99,204,189,411,413,3,189,184,2,0,0,3,386,374,2,1,3,13,18,549,390,1,2,1.0025706940874035,0.050636801037512114,0,0,0,0.0,0.0,1,0,1,0.002570694087403599,0.050636801037512114,0,200,1,389,95.6,97.2,380.2,96.4
com.liferay.portal.service.base.ImageServiceBaseImpl,187089,108516,39813,3,858.4174757281552,386.53398058252435,2346,1249,556,66,17,38,192.2689237805957,103.6413273899105,44.37676631988108,117093,78037,39056,562.504854368932,562.504854368932,379.18446601941747,1356,809,547,37,14,23,110.72330852622872,66.53853161911024,44.30076980479448,0,5,38810,18756,990,103,103,38921,38921,38921,38814,5,5,5,3,1,1,1,1,14,14,14,9,44.53136335838282,44.53136335838282,44.53136335838282,44.849283114353454,3,1,1.019417475728155,0.19610689200703066,0,0,288,38522,37820,0,102,17073,1189,3469,778,1502,18,369,3,3,558,1227,186,1,0,4,2,0,1596,847,377,3,1.2815013404825737,1.0107238605898123,11,4,7,2,1,0,0.6054471737606549,0.4672730750576223,0.31900105707860504,3.0891983668051486,2.6803355134145628,2.577491799837225,15,6,7,5.0,2.0,2.333333333333333,11,4,7,2,1,0,4.242640687119285,1.4142135623730951,3.2998316455372216,2.874481817699466,2.5751878449276613,2.5728716022004803,933,560,373,2.0053619302949057,1.0053619302949062,1.0,6,3,3,1,1,0,0.21961015996002567,0.10341716633772606,0.12682977128702275,8,5,3,2.6666666666666665,1.6666666666666667,1.0,6,3,3,1,1,0,2.3570226039551585,0.9428090415820634,1.4142135623730951,0,0,373,184,3,185,1,0,0.4959785522788204,0.4999838276966824,1,1,0,0.3333333333333333,0.4714045207910317,374,374,374,373,2,2,2,1,1,1,1,1,1,1,1,1,0.05170858316886303,0.05170858316886303,0.05170858316886303,0.0,2.57403126772772,2.57403126772772,2.57403126772772,2.5728716022004803,4,4,4,3,2,2,2,1,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1,1,1,1,0.4714045207910317,0.4714045207910317,0.4714045207910317,0.0,1,0,0.0026809651474530827,0.05170858316886303,99,192,183,371,375,2,183,183,1,0,0,3,370,370,2,1,3,18,2,549,374,1,2,1.0026809651474529,0.05170858316886303,0,0,0,0.0,0.0,1,0,1,0.0026809651474530827,0.05170858316886303,0,190,1,373,98.4,99.2,290.4,98.8
com.liferay.portal.service.base.LayoutLocalServiceBaseImpl,187089,108516,39813,3,858.4174757281552,386.53398058252435,2346,1249,556,66,17,38,192.2689237805957,103.6413273899105,44.37676631988108,117093,78037,39056,562.504854368932,562.504854368932,379.18446601941747,1356,809,547,37,14,23,110.72330852622872,66.53853161911024,44.30076980479448,0,5,38810,18756,990,103,103,38921,38921,38921,38814,5,5,5,3,1,1,1,1,14,14,14,9,44.53136335838282,44.53136335838282,44.53136335838282,44.849283114353454,3,1,1.019417475728155,0.19610689200703066,0,0,288,38522,37820,0,102,19195,1340,3942,885,1678,22,400,8,3,617,1389,215,2,0,19,2,0,1781,942,427,3,1.3019323671497585,1.0314009661835748,11,4,7,3,1,1,0.6085614452155683,0.4746177055697463,0.3281914555509497,3.13956426617585,2.7323937598229686,2.631443769013172,66,25,28,4.4,1.6666666666666667,1.8666666666666667,11,4,7,3,1,1,1.8903262505010439,0.7888106377466154,1.4996295838935991,2.9222062774390163,2.6211762817750355,2.6222140229662947,1033,615,418,2.0169082125603865,1.0072463768115942,1.0096618357487923,6,3,3,2,1,1,0.2135599029658332,0.10965757935088084,0.11999751061231133,37,18,19,2.466666666666667,1.2,1.2666666666666666,6,3,3,2,1,1,1.0241527663824812,0.5416025603090641,0.5734883511361751,0,0,414,197,15,220,4,0,0.5314009661835749,0.5540622652874779,18,4,0,1.2,1.0456258094238746,415,415,415,414,2,2,2,1,1,1,1,1,1,1,1,1,0.049087926166428916,0.049087926166428916,0.049087926166428916,0.0,2.6190933306267428,2.6190933306267428,2.6190933306267428,2.6180480967120925,16,16,16,15,2,2,2,1,1.0666666666666669,1.0666666666666669,1.0666666666666669,1.0,1,1,1,1,0.24944382578492946,0.24944382578492946,0.24944382578492946,0.0,1,0,0.0024154589371980675,0.049087926166428916,99,216,201,437,439,3,201,196,2,0,0,3,411,399,2,1,3,13,19,549,415,1,2,1.0024154589371979,0.049087926166428916,0,0,0,0.0,0.0,1,0,1,0.0024154589371980675,0.049087926166428916,0,212,1,414,88.8,91.2,377.2,90.0
